Archivio estrazioni EuroJackpot anno 2012 aggiornato al 28/12/2012
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
2	12/01/2018	16	17	25	40	44	2	9	55670817.22	0	0	2082967.20	0	1	105023.50	0	7	5569.40	0	44	263.10	17	838	94.70	27	1811	61.00	39	2410	19.90	795	38213	19.90	850	36706	14.80	1817	70808	9.20	4490	205938	8.30	13203	557705
1	05/01/2018	2	7	38	40	45	7	10	44274829.26	0	0	452853.80	1	4	79915.30	0	8	6659.60	0	32	289.70	32	662	125.70	27	1186	81.00	38	1578	27.60	580	23850	21.00	835	30358	16.90	1313	54020	12.90	3479	128698	8.60	12911	472493
Archivio estrazioni EuroJackpot anno 2019 aggiornato al 27/12/2019
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
52	27/12/2019	7	12	28	34	45	3	6	19815654.63	0	0	575919.60	0	3	136201.20	0	9	2419.80	1	84	174.80	33	1046	81.40	38	1746	39.20	55	3108	15.80	734	39648	14.80	854	41086	13.10	1356	66604	8.00	4177	196615	7.20	11513	539158
51	20/12/2019	12	20	21	22	35	4	10	10000000.00	0	0	436343.20	0	4	0.00	0	0	7080.60	1	29	267.80	19	690	116.00	40	1239	74.20	30	1659	25.80	493	24656	19.00	729	32296	14.20	1581	61914	12.40	2480	128681	8.30	10366	468419
50	13/12/2019	25	31	38	49	50	5	10	10455190.60	0	1	607208.60	0	3	321463.30	0	2	4762.40	0	45	306.60	12	629	128.90	20	1163	67.90	38	1893	23.80	665	27869	21.70	581	29500	17.10	1010	53660	11.10	3918	150041	9.30	9690	439148
49	06/12/2019	8	14	23	30	45	1	9	23515066.30	0	1	477465.40	0	4	96295.50	0	7	3941.90	1	57	255.30	15	792	96.80	43	1624	67.10	39	2007	24.00	600	28975	19.60	693	34292	13.80	1623	69934	11.30	3413	154630	8.60	10511	495052
48	29/11/2019	2	3	30	31	45	6	8	12840656.52	0	0	453924.10	0	4	128166.80	0	5	7628.90	1	28	334.30	10	575	138.70	20	1078	73.40	32	1745	24.10	592	27374	21.30	549	29958	16.90	1129	54235	10.90	3523	151754	8.70	9484	468629
47	22/11/2019	3	12	24	37	38	3	7	30000000.00	0	3	2938894.20	1	8	66249.60	0	19	1671.60	2	251	165.90	20	2276	85.90	36	3419	24.90	136	10082	12.70	1656	117893	12.70	1034	89653	12.70	1535	135565	6.60	8074	544590	6.60	14897	1149040
46	15/11/2019	10	19	24	30	39	2	4	90000000.00	0	0	1617777.00	0	8	170872.40	0	7	5246.00	1	76	239.20	15	1500	107.10	43	2605	59.40	58	4024	20.50	795	60147	17.90	939	66748	15.00	1717	114023	10.00	3836	309690	7.70	12826	984612
45	08/11/2019	14	20	23	39	49	4	10	81208084.74	0	0	931220.30	1	3	75845.90	0	13	5666.60	0	58	305.50	12	968	125.30	32	1836	73.40	32	2683	25.80	508	39345	20.70	686	47436	15.80	1307	88975	12.30	2782	208383	8.60	10754	726253
44	01/11/2019	3	17	31	34	40	1	2	65944428.28	0	0	266080.40	0	9	120742.40	0	7	5524.10	1	51	248.50	15	1020	112.00	27	1760	73.60	24	2296	26.20	459	33320	19.40	588	43413	15.20	1055	79637	12.10	2606	180249	8.50	8812	629561
43	25/10/2019	2	30	34	35	45	1	2	52634037.34	0	0	367390.00	0	6	155600.40	0	5	6483.30	0	40	348.30	8	670	142.60	16	1273	81.50	29	1907	27.60	545	29108	23.20	456	33493	18.60	925	59911	12.20	2903	164813	9.20	8796	533901
42	18/10/2019	6	9	31	43	44	6	9	40480297.16	0	0	495021.90	0	4	139770.90	0	5	4235.40	1	55	283.70	9	739	119.90	25	1359	53.00	68	2633	20.20	839	35746	20.10	637	34702	16.00	1398	62326	11.00	3325	164568	8.40	10876	528584
41	11/10/2019	8	12	13	39	44	4	9	29507060.23	0	0	904193.40	0	2	248378.70	0	5	2996.40	2	71	232.60	14	823	100.40	48	1482	53.50	47	2383	18.70	778	35152	17.20	840	37090	13.70	1829	66502	9.30	3474	177122	7.40	12241	547082
40	04/10/2019	15	19	20	45	49	7	8	19371406.46	0	0	427577.80	0	4	0.00	0	0	4790.70	0	42	285.60	13	634	143.10	17	984	70.10	61	1720	23.70	688	26246	19.40	822	30981	17.90	1279	48247	11.00	3797	141637	7.70	12591	493342
39	27/09/2019	21	24	26	34	47	4	6	10000000.00	0	0	1624893.10	0	1	286745.80	1	2	4445.60	1	43	268.40	9	641	121.90	22	1097	51.70	65	2218	18.70	638	31649	18.60	672	30751	15.70	1058	52050	9.00	3541	165478	8.20	9281	443406
38	20/09/2019	17	21	41	48	49	4	8	44648075.80	0	1	342227.10	0	6	144943.20	0	5	5490.20	1	44	318.30	10	683	139.90	20	1208	60.10	45	2408	20.00	857	40286	20.00	666	33319	17.70	1049	58647	8.50	5408	237826	8.50	10316	523603
37	13/09/2019	3	21	22	33	47	2	9	33064314.36	0	0	506320.10	0	4	102114.90	0	7	3054.70	0	78	231.30	15	927	98.60	26	1691	46.60	51	3066	18.00	736	40991	17.30	803	41287	13.70	1410	74286	8.90	3655	208242	7.80	11372	581597
36	06/09/2019	21	24	29	30	50	1	5	21940208.56	0	0	1793385.70	0	1	105493.20	0	6	6028.10	0	35	328.50	10	578	143.30	20	1030	73.00	38	1733	24.20	543	26994	22.10	610	28576	18.10	918	49899	11.10	3205	148058	8.90	10023	452133
35	30/08/2019	10	18	32	35	46	3	10	11906666.52	0	0	846843.80	0	2	119554.40	0	5	4066.40	1	49	250.40	7	716	114.50	19	1218	76.90	25	1553	26.50	435	23224	19.60	554	30431	15.10	1155	56381	12.40	2403	124777	8.50	9164	444128
34	23/08/2019	15	18	19	41	42	4	6	90000000.00	0	1	939388.00	0	8	194918.30	0	6	5268.00	1	74	309.60	11	1133	138.60	22	1968	63.50	42	3678	20.60	804	61412	20.60	602	53898	17.70	1046	94531	8.90	4290	340127	8.40	10829	882188
33	16/08/2019	7	20	35	42	44	3	7	76448782.60	0	0	2619809.60	0	1	231159.60	0	4	4002.70	0	77	259.90	14	1067	130.60	17	1651	39.60	62	4662	15.90	945	71004	15.90	678	50392	15.90	965	79439	7.30	5530	385131	7.30	10044	749602
32	09/08/2019	2	4	20	21	49	9	10	62050335.28	0	0	1157539.00	0	2	102135.70	0	8	5447.20	3	50	290.40	13	844	112.00	33	1701	81.60	32	2002	27.40	436	30751	21.70	578	37570	15.00	1483	77724	12.90	2246	164590	9.30	8935	556772
31	02/08/2019	6	11	38	41	44	9	10	49259099.04	0	0	1036131.60	0	2	73138.70	0	10	5946.20	1	41	289.00	8	759	118.00	27	1446	88.20	26	1657	28.90	415	26115	21.90	581	33351	15.30	1344	68476	13.40	2485	141250	9.30	8515	495442
30	26/07/2019	3	8	30	46	48	1	3	37882062.18	0	0	307109.20	0	6	307109.20	0	2	6283.50	0	34	296.20	13	649	134.20	27	1114	72.40	52	1769	24.00	606	27540	19.90	759	32131	17.00	1116	53940	11.00	3229	150838	8.20	11321	494605
29	19/07/2019	31	32	45	47	49	7	9	27690905.94	0	0	870522.50	0	2	204828.80	0	3	4763.40	1	43	293.50	9	628	144.10	13	995	66.30	33	1853	22.70	522	27889	21.70	476	28248	18.80	871	46709	10.90	2786	145565	8.80	8647	441729
28	12/07/2019	31	36	40	42	45	7	9	17979432.00	0	0	540953.60	0	3	286387.20	0	2	5966.40	1	32	349.20	13	492	154.30	24	866	76.20	26	1502	25.60	461	23073	23.70	491	24109	20.10	782	40812	11.20	2825	132090	9.20	7970	392753
27	05/07/2019	1	15	34	48	50	6	10	10000000.00	0	0	387121.00	0	4	273261.90	0	2	5358.00	0	34	307.60	7	533	135.00	24	944	81.90	36	1333	28.80	440	19544	23.00	568	23746	17.40	1146	44892	13.70	2190	103346	9.70	8226	357645
26	28/06/2019	18	25	26	35	38	5	6	18927585.40	0	1	1644386.20	0	1	82910.20	0	7	4116.10	1	47	204.30	21	852	99.30	26	1363	56.50	51	2054	20.10	602	29780	16.20	748	35789	14.50	1144	57338	10.20	3457	147842	7.40	10895	497064
25	21/06/2019	20	27	37	41	45	1	7	10000000.00	0	0	525446.70	0	3	111271.00	0	5	7132.70	0	26	289.70	10	576	135.00	24	961	74.00	28	1503	23.40	540	24530	22.20	548	24991	18.10	886	44015	10.50	3237	136875	8.90	9092	396743
24	14/06/2019	8	23	40	41	42	2	10	55280363.70	0	1	1069537.00	0	2	251655.70	0	3	5852.40	1	43	317.20	14	714	124.20	43	1418	74.50	38	2026	26.10	479	29805	21.00	702	35793	16.30	1249	66153	12.30	2648	159155	9.10	9912	527878
23	07/06/2019	7	8	20	35	38	5	9	43331525.62	0	0	668167.00	0	3	141494.20	0	5	6205.80	1	38	276.70	12	767	120.20	20	1373	61.00	39	2318	20.50	646	35570	18.90	762	37393	15.20	1356	66306	9.90	3470	184331	7.90	11580	565619
22	31/05/2019	10	12	35	36	43	2	5	32184940.64	0	0	369547.60	0	5	108690.40	0	6	4625.10	0	47	248.50	14	787	123.20	22	1235	52.60	57	2475	18.90	797	35579	18.70	683	34778	16.10	1161	57969	8.80	4503	190976	7.90	11424	521975
21	24/05/2019	8	26	38	47	50	3	7	21843484.00	0	0	438302.10	0	4	77347.40	1	8	3326.70	4	62	262.50	22	707	118.00	23	1223	41.30	81	2992	16.60	1023	43104	16.60	781	32478	16.50	1293	53584	7.70	5853	245206	7.70	11550	470947
20	17/05/2019	20	27	33	35	46	5	9	11997868.38	0	0	423216.60	0	4	85354.60	0	7	2928.80	3	68	197.40	47	908	109.80	32	1269	47.60	47	2509	20.10	839	30645	15.40	1320	38596	15.10	1388	56624	9.90	4161	156146	7.90	13280	479406
19	10/05/2019	5	7	15	19	29	3	8	45000000.00	0	2	994790.90	0	11	66331.60	0	18	2671.00	5	149	160.10	39	2237	76.80	77	3625	35.20	126	6772	13.80	1532	89603	13.80	1366	85275	11.90	2524	143271	7.40	6738	419060	6.70	18143	1130480
18	03/05/2019	3	9	10	19	42	1	7	79263188.26	0	0	2739674.60	1	1	161157.30	0	6	3883.30	4	83	222.40	29	1304	93.60	69	2409	50.50	78	3827	19.70	891	50477	15.80	1169	61084	12.80	2079	107772	10.10	4064	247865	7.30	14611	832747
17	26/04/2019	1	6	11	17	38	4	8	64394504.86	0	0	2301093.30	0	1	101518.80	0	8	3301.40	0	82	251.40	12	969	105.00	39	1804	48.40	57	3354	17.40	906	48974	17.40	885	45769	14.30	1558	81387	8.00	4468	262348	7.80	11946	662828
16	19/04/2019	18	21	37	43	47	1	3	51748067.16	0	0	681183.60	0	3	80139.20	1	9	4145.10	0	58	267.40	25	809	117.10	39	1436	76.80	23	1876	25.40	541	29330	19.30	789	37330	15.90	1259	64802	11.50	3073	162186	8.30	10799	553179
15	12/04/2019	14	16	21	30	37	4	8	40348092.58	0	0	480924.20	0	4	169737.90	0	4	3328.10	1	68	254.20	6	801	105.60	37	1500	49.00	65	2767	17.50	847	40898	17.50	771	37823	15.40	1340	62912	8.00	4639	218799	8.00	10856	539495
14	05/04/2019	22	31	43	44	50	1	9	29622853.96	0	0	893119.00	0	2	90062.40	1	7	6368.00	0	33	317.30	24	596	132.40	66	1111	79.80	23	1579	27.10	502	23987	23.50	486	26827	17.50	1248	51519	12.20	2802	133326	9.60	8271	413941
13	29/03/2019	4	9	15	24	42	8	9	19614131.71	0	0	830333.90	0	4	100996.30	0	6	5610.90	2	36	220.00	16	826	103.50	42	1366	75.10	35	1612	26.70	570	23375	16.40	843	36920	13.90	1460	62053	13.00	2753	120923	7.50	11899	513447
12	22/03/2019	15	20	24	44	49	7	9	10029077.52	0	0	0.00	0	0	80893.90	0	7	4494.10	2	42	324.80	11	523	142.60	20	926	71.90	30	1574	24.20	484	24083	20.80	587	27159	17.60	1122	46033	10.90	3045	134382	8.20	10465	435329
11	15/03/2019	1	2	11	19	47	2	7	53423674.30	0	1	374830.90	0	6	79375.90	0	10	2672.50	2	99	221.70	25	1074	110.60	47	1674	41.80	95	3794	16.00	1124	51546	16.00	1315	48738	15.10	1811	75019	8.10	4932	253690	7.40	14966	678132
10	08/03/2019	4	29	30	31	45	1	7	41023359.18	0	0	503234.70	0	4	101492.70	0	7	4468.20	1	53	312.50	10	682	121.20	13	1367	69.00	41	2059	24.10	568	30362	21.40	626	33174	17.20	1061	59055	10.70	3636	171324	8.90	10033	506675
9	01/03/2019	7	16	18	19	24	1	6	29863275.92	0	0	455563.60	0	4	91878.30	0	7	3970.00	0	54	208.30	26	926	76.00	49	1974	50.50	74	2547	18.20	1172	36390	15.50	1025	41239	10.50	2157	87184	9.40	5093	176242	7.40	13780	548768
8	22/02/2019	14	16	21	25	26	8	10	19742573.22	0	0	1684414.10	0	1	297249.50	0	2	5828.40	2	34	289.90	14	615	104.60	26	1325	84.00	33	1415	28.00	535	21894	20.70	604	28665	14.70	1388	57929	13.30	2857	116166	8.50	10527	442817
7	15/02/2019	1	24	30	31	47	7	9	10277180.78	0	0	323184.90	0	5	285163.10	0	2	6132.50	0	31	294.40	15	581	138.10	23	963	76.20	22	1496	25.40	540	23202	21.20	671	26792	18.10	1120	45124	11.10	3306	132963	8.60	10504	417583
6	08/02/2019	5	8	21	24	26	4	5	63248942.30	0	1	590259.40	0	4	138884.50	0	6	3429.20	0	81	199.10	25	1255	96.00	31	2025	53.40	68	3116	20.00	876	42973	14.80	1048	55929	13.80	1564	86413	10.00	4019	214934	6.80	15172	769432
5	01/02/2019	6	29	38	45	47	2	3	50191532.30	0	0	352721.90	0	6	106705.80	0	7	4368.00	0	57	248.70	17	901	123.30	15	1413	79.80	27	1872	26.70	494	28873	18.70	771	39807	17.00	1163	62643	11.90	3111	162991	7.90	11393	594589
4	25/01/2019	24	25	28	35	48	4	8	38549639.38	0	0	626134.00	0	3	165741.30	0	4	3745.50	0	59	287.80	10	691	131.50	29	1176	45.60	78	2907	17.10	991	43366	17.10	725	35325	16.60	1175	57090	7.80	5351	224171	7.80	11340	535178
3	18/01/2019	2	9	23	36	47	2	9	28033133.44	0	0	443318.00	0	4	48143.10	1	13	2709.30	4	77	198.20	17	947	86.60	56	1686	42.60	94	2936	17.50	882	36909	17.20	939	36384	13.60	1719	65822	9.40	3526	172072	7.80	12233	505113
2	11/01/2019	6	12	35	39	49	4	9	18193363.42	0	0	816622.20	0	2	72054.90	1	8	4468.50	0	43	277.10	17	624	122.00	25	1102	60.70	38	1897	21.00	655	28326	19.90	663	28825	16.00	1293	51518	9.80	3481	151624	8.30	10467	441558
1	04/01/2019	3	10	25	32	43	1	3	10000000.00	0	0	384190.10	0	4	108477.20	0	5	4108.90	1	44	206.40	26	788	99.10	35	1276	62.70	57	1729	21.90	783	25530	16.20	895	33331	14.20	1178	54608	10.70	3782	130755	7.40	12764	462212
Archivio estrazioni EuroJackpot anno 2020 aggiornato al 25/12/2020
Concorso	Data	N.1	N.2	N.3	N.4	N.5	EN.1	EN.2	Q5+2	VI5+2	VT5+2	Q5+1	VI5+1	VT5+1	Q5+0	VI5+0	VT5+0	Q4+2	VI4+2	VT4+2	Q4+1	VI4+1	VT4+1	Q4+0	VI4+0	VT4+0	Q3+2	VI3+2	VT3+2	Q2+2	VI2+2	VT2+2	Q3+1	VI3+1	VT3+1	Q3+0	VI3+0	VT3+0	Q1+2	VI1+2	VT1+2	Q2+1	VI2+1	VT2+1
52	25/12/2020	7	10	19	26	42	1	9	44071230.42	0	0	353723.80	0	6	107008.80	0	7	4027.20	0	62	207.60	18	1082	75.10	42	2326	56.00	41	2674	21.70	509	35605	16.70	658	44624	11.50	1526	92893	11.00	2407	176960	8.00	8590	595596
51	18/12/2020	4	17	27	28	50	5	8	32151292.00	0	0	2051630.90	0	1	60342.00	0	12	3498.00	3	69	286.50	13	758	119.50	25	1413	53.40	58	2712	18.10	856	41473	18.10	796	39822	15.10	1330	68516	8.30	4781	224774	7.80	11375	589332
50	11/12/2020	4	13	15	41	49	1	9	20736356.64	0	0	948154.30	0	2	111547.50	0	6	5870.90	1	38	331.80	8	605	128.20	30	1218	72.90	27	1836	24.10	465	28685	21.40	531	31221	16.20	1082	59004	11.30	2696	153412	8.70	8961	485533
49	04/12/2020	1	27	37	40	41	7	10	10132504.60	0	0	1791956.40	0	1	105409.20	0	6	8108.40	0	26	344.30	4	551	157.80	12	935	80.70	28	1567	28.30	443	23017	23.10	447	27273	19.00	828	47616	12.80	2229	127569	9.20	7959	435004
48	27/11/2020	1	2	22	25	30	5	10	11237997.10	0	1	1786388.30	0	1	105081.60	0	6	5530.60	1	38	317.30	12	596	120.40	19	1221	65.50	34	1924	22.90	678	28328	20.10	659	31367	15.20	1102	59115	11.00	3361	147939	8.60	9772	466647
47	20/11/2020	18	20	34	49	50	7	8	61083832.10	0	1	826136.50	0	6	128340.60	0	7	4340.00	1	69	297.10	13	907	138.40	28	1514	69.90	57	2567	24.10	649	38445	19.90	711	45047	17.90	1031	71700	11.20	3424	208252	8.00	11306	706612
46	13/11/2020	5	17	21	37	38	1	4	46809703.32	0	0	0.00	0	0	77371.00	0	11	4650.70	0	61	224.90	6	1135	95.10	24	2088	67.10	33	2536	24.20	447	36192	18.00	689	47119	13.60	1328	89262	11.60	2450	189774	7.90	9454	677644
45	06/11/2020	5	12	26	47	50	2	3	33604381.34	0	0	2064486.70	0	1	80960.20	0	9	4670.70	1	52	227.20	16	962	112.20	29	1514	68.60	33	2124	24.30	483	30877	17.10	749	42493	15.60	1263	66639	11.20	2877	168210	7.40	11364	619110
44	30/10/2020	11	19	24	33	39	1	4	22074456.42	0	0	971043.20	0	2	48960.10	0	14	3745.50	0	61	204.20	16	1007	86.80	29	1841	64.10	27	2136	23.30	504	30368	16.20	769	42219	12.50	1495	78077	11.50	2542	154141	7.50	10617	578413
43	23/10/2020	17	21	23	37	45	7	9	11238193.44	0	0	258793.20	0	7	79921.40	0	8	3493.80	0	61	183.20	10	1047	92.10	25	1619	51.90	40	2461	20.10	593	32831	15.20	831	42032	14.10	1215	64916	10.20	3044	162291	7.20	11084	559279
42	16/10/2020	5	11	35	44	50	4	10	58807427.70	0	1	2497131.60	0	1	146890.00	0	6	5760.30	0	51	296.00	12	893	123.10	40	1670	73.50	25	2396	25.90	514	35078	20.30	697	43208	15.60	1438	80901	12.10	2464	188029	8.70	9940	643114
41	09/10/2020	1	11	17	23	29	1	8	45035331.58	0	0	318857.90	0	7	71615.10	1	11	2885.50	3	91	150.60	32	1569	69.80	55	2633	51.10	88	3081	20.40	808	39864	15.30	1204	51181	12.40	1738	90344	10.60	3486	191914	7.50	12806	666529
40	02/10/2020	15	19	34	39	49	2	7	32573424.12	0	0	697028.10	0	3	246009.90	0	3	4241.50	0	58	251.00	21	882	120.40	24	1430	51.20	60	2880	17.90	697	42684	17.90	708	40801	15.50	1258	68190	8.20	4045	232766	7.80	10344	597409
39	25/09/2020	1	7	9	29	46	9	10	20981201.50	0	0	946772.50	0	2	222770.00	0	3	5862.30	1	38	239.80	11	836	94.60	44	1648	70.40	36	1897	26.00	507	26494	17.60	834	37941	12.80	1583	74725	12.80	2685	134703	8.30	10273	507179
38	18/09/2020	7	12	14	40	42	7	8	10000000.00	0	0	1791437.90	0	1	90324.60	0	7	4581.60	0	46	213.10	23	890	120.30	25	1226	63.80	37	1981	21.80	738	29930	15.70	840	40096	15.70	1001	57498	10.60	3708	153761	6.80	12129	590403
37	11/09/2020	2	5	24	43	45	4	10	21752127.20	0	1	1266197.00	0	3	230967.80	0	3	7217.70	2	32	267.10	9	778	125.10	19	1292	66.60	23	2079	26.90	399	26570	20.80	528	33274	15.30	1032	64724	12.30	2309	145915	8.70	8450	503683
36	04/09/2020	5	23	28	38	49	3	9	10791310.52	0	0	0.00	0	0	80971.90	0	8	3659.70	0	59	234.40	17	829	111.30	16	1357	50.30	44	2573	17.20	758	38793	17.20	687	37462	14.90	1038	62027	8.20	4102	203155	7.60	10040	539177
35	28/08/2020	8	11	22	38	41	4	7	34889569.00	0	1	585793.80	0	7	83430.60	0	9	2339.10	2	107	199.70	19	1128	95.30	23	1838	35.60	81	4209	15.20	1054	55178	15.20	780	45224	14.20	1260	75299	7.40	5376	281033	7.40	11137	627944
34	21/08/2020	26	27	30	46	49	1	2	23033222.32	0	0	0.00	0	0	99482.70	0	7	5803.10	1	40	328.40	8	636	131.80	16	1232	88.20	24	1578	27.90	383	25749	22.70	442	30645	17.50	927	56850	12.60	2343	142947	8.90	8060	493058
33	14/08/2020	9	20	27	35	48	5	9	11999943.92	0	0	466635.10	0	4	109796.50	0	6	4990.70	2	44	242.40	8	815	104.70	26	1467	49.90	61	2639	19.60	677	34660	18.00	719	36424	15.10	1075	62340	9.80	3254	173921	7.90	9893	527690
32	07/08/2020	4	9	15	24	28	2	6	38145589.70	0	2	409769.10	0	7	72312.10	0	14	3040.10	1	111	185.70	22	1635	80.50	56	2933	48.00	41	4213	18.50	742	56309	16.10	863	62604	12.80	1656	112880	9.50	3550	276331	7.40	11728	867952
31	31/07/2020	3	19	28	43	49	2	3	60486680.30	0	0	639204.40	0	4	128915.10	0	7	4010.60	1	75	201.10	26	1346	105.50	36	1994	64.90	41	2777	23.50	559	39597	15.70	886	57166	15.40	1210	83707	11.30	2907	207560	7.00	12522	815920
30	24/07/2020	7	11	19	32	43	2	8	46356047.42	0	0	327074.60	0	7	67338.90	0	12	1807.70	2	149	171.40	21	1414	74.10	25	2543	34.70	64	4653	14.90	904	55767	14.60	914	55118	12.20	1570	94807	7.90	4136	265028	7.10	12091	717154
29	17/07/2020	13	21	25	34	35	5	10	33602226.26	0	0	1056524.90	0	2	93222.70	0	8	5524.30	1	45	246.60	4	907	101.10	20	1720	62.90	40	2369	22.30	558	34475	18.10	600	41123	13.30	1261	80026	11.20	2907	171751	8.10	9299	579992
28	10/07/2020	5	6	9	15	29	4	9	21813231.72	0	0	492693.00	0	4	63233.30	0	11	3567.00	4	65	194.40	25	1073	82.30	36	1972	51.60	56	2695	18.80	776	38164	15.20	916	45673	12.40	1568	80100	9.30	3247	194234	7.30	11562	599956
27	03/07/2020	12	34	36	47	48	5	7	10844459.36	0	0	911175.60	0	2	321591.30	0	2	3573.20	4	60	241.40	10	799	117.00	14	1282	48.10	63	2669	18.70	674	35537	17.10	615	37411	15.50	965	59259	8.70	4011	191548	7.80	9345	520363
26	26/06/2020	14	16	32	34	47	7	9	44565942.80	0	1	362616.10	0	6	85321.40	0	9	4338.30	1	59	224.30	15	1027	102.60	23	1745	62.70	33	2448	22.30	515	35445	17.30	645	44285	15.10	928	72644	10.70	2768	185201	7.90	8981	614923
25	19/06/2020	2	22	33	38	47	2	9	32426518.76	0	0	511834.60	0	4	120431.60	0	6	3345.30	2	72	228.90	19	947	111.80	16	1508	48.00	62	3006	18.30	615	40619	18.30	578	39424	15.10	1089	68435	9.10	3190	205726	8.10	8637	565413
24	12/06/2020	7	16	22	30	48	2	8	21069963.78	0	0	628145.50	0	3	110849.20	0	6	3260.20	0	68	240.60	9	829	116.20	35	1335	48.80	50	2722	17.70	674	39930	17.70	671	36234	15.10	1192	63024	8.10	3612	211210	8.00	9467	529252
23	05/06/2020	9	16	17	29	39	1	8	10555675.22	0	0	445734.40	0	4	78659.00	0	8	4767.20	3	44	236.50	13	798	92.50	31	1586	60.00	38	2096	22.50	537	28782	16.90	655	37178	12.80	1231	70160	11.00	2772	148099	8.00	9435	500641
22	29/05/2020	8	22	31	32	36	6	10	33290606.90	1	1	701466.60	0	3	185682.30	0	4	5501.60	0	45	341.20	6	653	130.70	9	1325	80.00	32	1855	29.00	343	26384	22.10	431	33536	15.60	995	67892	13.20	1782	145440	9.20	6968	512630
21	22/05/2020	12	15	32	40	45	7	10	21574419.04	0	0	486464.60	0	4	114462.20	0	6	4488.70	0	51	254.00	6	811	112.10	22	1429	77.70	15	1766	27.60	320	25688	19.60	462	34928	15.60	805	63015	12.90	1832	137776	8.50	7151	509277
20	15/05/2020	21	27	29	34	49	8	10	10657088.22	0	0	625675.40	0	3	220826.60	0	3	7123.40	0	31	285.50	6	696	119.80	20	1290	81.00	11	1635	27.90	263	24467	20.20	377	32755	15.00	781	63197	13.20	1501	130000	8.70	6082	483058
19	08/05/2020	9	11	15	36	43	8	9	13286943.40	0	1	472109.80	0	4	83313.50	0	8	4829.70	1	46	237.70	8	841	107.60	19	1444	75.00	29	1777	26.70	307	25727	17.50	426	37974	15.20	704	62773	12.80	1649	135108	7.70	7132	546864
18	01/05/2020	6	11	12	21	41	1	2	90000000.00	0	1	6104297.30	0	4	129954.90	0	10	3833.40	0	113	245.10	0	1590	111.80	0	2710	54.20	0	4790	23.40	0	57144	17.30	0	74721	14.30	0	130172	12.00	0	280683	8.00	0	1026036
17	24/04/2020	6	13	15	34	35	1	5	90000000.00	0	0	3920309.50	0	6	126074.40	0	10	4944.00	0	85	254.30	0	1487	110.10	0	2670	63.00	0	4002	22.50	0	57704	18.30	0	68663	14.40	0	124872	10.90	0	299351	8.00	0	995257
16	17/04/2020	1	18	23	33	41	2	6	90000000.00	0	0	7331310.90	0	3	107435.90	0	11	5627.50	0	70	280.70	0	1263	119.30	0	2311	61.20	0	3862	20.60	0	59092	19.40	0	60856	15.20	0	111035	9.60	0	316970	8.10	0	922415
15	10/04/2020	2	7	8	43	50	2	3	90000000.00	0	0	5202243.10	0	4	84976.90	0	13	5844.90	0	63	275.90	0	1201	137.10	0	1879	67.60	0	3268	23.30	0	48898	17.70	0	62141	17.00	0	92802	11.00	0	258922	7.40	0	949349
14	03/04/2020	3	21	26	40	41	8	10	90000000.00	0	0	4958270.70	0	4	155293.40	0	7	6588.20	0	55	313.80	0	1039	124.20	0	2042	80.70	0	2692	28.20	0	39726	21.80	0	49769	16.00	0	97331	13.00	0	216282	9.10	0	754661
13	27/03/2020	13	19	23	34	41	3	8	89940529.06	0	0	659116.20	0	4	155086.10	0	6	2898.80	0	107	206.30	0	1353	102.60	0	2116	39.00	0	4762	15.20	0	65740	15.20	0	58089	14.30	0	93156	7.40	0	324956	7.30	0	808906
12	20/03/2020	9	14	28	30	37	3	10	75402179.52	0	0	586260.30	0	4	63666.20	0	13	4180.10	0	66	228.20	0	1088	95.00	0	2032	66.00	0	2507	25.00	0	34177	17.50	0	47165	13.50	0	87374	12.00	0	177960	8.00	0	654298
11	13/03/2020	1	17	29	39	42	7	8	61898371.84	0	0	832409.00	0	3	110171.70	0	8	5246.20	0	56	230.50	11	1147	124.20	10	1655	65.70	42	2683	23.20	554	39218	17.30	628	50742	16.40	851	76632	10.80	3274	211044	7.60	9611	735323
10	06/03/2020	15	19	35	36	41	5	10	48053528.24	0	0	1133050.50	0	2	266600.10	0	3	5126.90	0	52	308.40	11	778	130.50	28	1430	74.60	26	2144	24.50	538	33641	21.40	591	37333	15.90	1304	71681	11.70	3150	176936	8.90	9897	566523
